chain,iter,beta,score_cpxR,score_soxR
0,2890,1.44635,-0.0,3.3918778382760864
0,2900,1.4511833333333335,-0.0,0.9755550683874746
0,2910,1.4560166666666667,-0.0,-0.0
0,2920,1.46085,-0.0,0.5857655951374738
0,2930,1.4656833333333334,-0.0,0.5702806782096249
0,2940,1.4705166666666667,-0.0,0.8393185185922689
0,2950,1.47535,-0.0,0.21957663040181427
0,2960,1.4801833333333332,-0.0,0.12191808360488889
0,2970,1.4850166666666667,-0.0,1.6598988252348612
0,2980,1.48985,-0.0,0.3363339338120474
0,2990,1.4946833333333334,-0.0,1.0321827433464303
0,3000,1.4995166666666668,-0.0,0.6572098391822662
1,1010,0.5376833333333333,-0.0,0.05650526540081289
1,1020,0.5425166666666666,-0.0,0.08263385413726324
1,1030,0.54735,-0.0,0.37963391038456334
1,1040,0.5521833333333334,-0.0,0.5548978945469006
1,1050,0.5570166666666667,-0.0,-0.0
1,1060,0.56185,-0.0,-0.0
1,1070,0.5666833333333333,-0.0,1.1854903051883807
1,1080,0.5715166666666668,-0.0,-0.0
1,1090,0.57635,-0.0,-0.0
1,1100,0.5811833333333334,-0.0,2.3330368828201777
1,1110,0.5860166666666666,-0.0,2.160566995223535
1,1120,0.59085,-0.0,0.034255795565250075
1,1130,0.5956833333333333,-0.0,-0.0
1,1140,0.6005166666666667,-0.0,-0.0
1,1150,0.60535,-0.0,-0.0
1,1160,0.6101833333333333,-0.0,0.5446615340421316
1,1170,0.6150166666666667,-0.0,0.2528034257928234
1,1180,0.61985,-0.0,1.3994939242156508
1,1190,0.6246833333333334,-0.0,0.3717134742554145
1,1200,0.6295166666666667,-0.0,0.6653948405337031
1,1210,0.6343500000000001,-0.0,1.8980687508869662
1,1220,0.6391833333333333,-0.0,0.6840304246607429
1,1230,0.6440166666666667,-0.0,-0.0
1,1240,0.64885,-0.0,-0.0
1,1250,0.6536833333333334,-0.0,0.8796106894980076
1,1260,0.6585166666666668,-0.0,0.24343558351325703
1,1270,0.66335,-0.0,0.3975516412759561
1,1280,0.6681833333333334,-0.0,0.34308542721907886
1,1290,0.6730166666666667,-0.0,0.6127799128065871
1,1300,0.6778500000000001,-0.0,1.5716543125295273
1,1310,0.6826833333333334,-0.0,1.3813638982266576
1,1320,0.6875166666666667,-0.0,0.9632445857727538
1,1330,0.69235,-0.0,0.4350693382175459
1,1340,0.6971833333333334,-0.0,0.22476865463735302
1,1350,0.7020166666666667,-0.0,0.15863676333551924
1,1360,0.7068500000000001,-0.0,0.3169766783990087
1,1370,0.7116833333333333,-0.0,1.1099707416606166
1,1380,0.7165166666666667,-0.0,1.1819645796192402
1,1390,0.72135,-0.0,0.1830597242344234
1,1400,0.7261833333333333,-0.0,0.3320266840476392
1,1410,0.7310166666666668,-0.0,0.5152895827984302
1,1420,0.73585,-0.0,0.33548560652484094
1,1430,0.7406833333333334,-0.0,-0.0
1,1440,0.7455166666666667,-0.0,-0.0
1,1450,0.75035,-0.0,-0.0
1,1460,0.7551833333333333,-0.0,1.163037746852888
1,1470,0.7600166666666667,-0.0,0.1079846324321793
1,1480,0.76485,-0.0,0.1043046825479082
1,1490,0.7696833333333334,-0.0,0.031019661393416508
1,1500,0.7745166666666666,-0.0,0.48658693382701823
1,1510,0.77935,-0.0,0.4075265117950043
1,1520,0.7841833333333333,-0.0,0.6964909977465535
1,1530,0.7890166666666667,-0.0,0.9867685877721494
1,1540,0.7938500000000001,-0.0,0.8769890146642269
1,1550,0.7986833333333333,-0.0,2.1515840492929463
1,1560,0.8035166666666668,-0.0,0.6296378138608233
1,1570,0.80835,-0.0,0.6518284583989202
1,1580,0.8131833333333334,-0.0,0.6964909977465535
1,1590,0.8180166666666666,-0.0,0.7623287830781423
1,1600,0.8228500000000001,-0.0,0.0863418046050894
1,1610,0.8276833333333333,-0.0,1.6435961253775992
1,1620,0.8325166666666667,-0.0,1.1726013201397636
1,1630,0.83735,-0.0,1.0451777526644537
1,1640,0.8421833333333334,-0.0,1.0861457943595754
1,1650,0.8470166666666666,-0.0,1.0177718943876495
1,1660,0.8518500000000001,-0.0,1.3373067891307395
1,1670,0.8566833333333334,-0.0,2.568798654599364
1,1680,0.8615166666666667,-0.0,1.3029260227398876
1,1690,0.86635,-0.0,1.2394320676871708
1,1700,0.8711833333333334,-0.0,0.4997933726600086
1,1710,0.8760166666666667,-0.0,0.38754981098545793
1,1720,0.8808499999999999,-0.0,0.07320761176613512
1,1730,0.8856833333333334,-0.0,-0.0
1,1740,0.8905166666666667,-0.0,0.1327684099376874
1,1750,0.89535,-0.0,0.8551473222544409
1,1760,0.9001833333333334,-0.0,-0.0
1,1770,0.9050166666666667,-0.0,-0.0
1,1780,0.9098499999999999,-0.0,0.06523269083583276
1,1790,0.9146833333333334,-0.0,0.7009540460127813
1,1800,0.9195166666666668,-0.0,-0.0
1,1810,0.92435,-0.0,-0.0
1,1820,0.9291833333333333,-0.0,-0.0
1,1830,0.9340166666666667,-0.0,0.3735674145928072
1,1840,0.93885,-0.0,0.6679282677072649
1,1850,0.9436833333333333,-0.0,0.5461335591854749
1,1860,0.9485166666666668,-0.0,0.3603446799298842
1,1870,0.95335,-0.0,0.38639739233061693
1,1880,0.9581833333333333,-0.0,0.5895631601079147
1,1890,0.9630166666666667,-0.0,0.5384395048453621
1,1900,0.96785,-0.0,0.06000887723104978
1,1910,0.9726833333333333,-0.0,0.2659504205977271
1,1920,0.9775166666666667,-0.0,-0.0
1,1930,0.9823500000000001,-0.0,0.4399158927645127
1,1940,0.9871833333333333,-0.0,1.4943542546544137
1,1950,0.9920166666666667,-0.0,1.2327540477060035
1,1960,0.99685,-0.0,0.3632660168997358
1,1970,1.0016833333333333,-0.0,0.15371979525242674
1,1980,1.0065166666666665,-0.0,0.7458740942799181
1,1990,1.01135,-0.0,1.0396655760584095
1,2000,1.0161833333333332,-0.0,0.6563898654370399
1,2010,1.0210166666666667,-0.0,0.003323288520858387
1,2020,1.02585,-0.0,0.9905303664585204
1,2030,1.0306833333333334,-0.0,0.8796106894980076
1,2040,1.0355166666666666,-0.0,0.04342721535136518
1,2050,1.04035,-0.0,-0.0
1,2060,1.0451833333333334,-0.0,0.587088210498398
1,2070,1.0500166666666666,-0.0,0.3566728252154835
1,2080,1.0548499999999998,-0.0,1.4228991500036468
1,2090,1.0596833333333333,-0.0,0.4575188375743937
1,2100,1.0645166666666668,-0.0,0.2748543527757752
1,2110,1.06935,-0.0,0.19218623647536145
1,2120,1.0741833333333335,-0.0,-0.0
1,2130,1.0790166666666667,-0.0,-0.0
1,2140,1.08385,-0.0,0.45859393674659416
1,2150,1.0886833333333334,-0.0,-0.0
1,2160,1.0935166666666667,-0.0,1.9965273932932368
1,2170,1.09835,-0.0,1.1865047466119871
1,2180,1.1031833333333334,-0.0,0.8929094140479981
1,2190,1.1080166666666666,-0.0,0.1106760010225903
1,2200,1.11285,-0.0,0.4832329403988196
1,2210,1.1176833333333334,-0.0,0.2489809342383639
1,2220,1.1225166666666668,-0.0,0.3337314042552499
1,2230,1.12735,-0.0,0.44710998030421517
1,2240,1.1321833333333333,-0.0,0.6518284583989202
1,2250,1.1370166666666668,-0.0,0.1106760010225903
1,2260,1.14185,-0.0,-0.0
1,2270,1.1466833333333333,-0.0,0.019063522419333474
1,2280,1.1515166666666667,-0.0,-0.0
1,2290,1.15635,-0.0,0.538511847532651
1,2300,1.1611833333333332,-0.0,0.8691477501758312
1,2310,1.1660166666666667,-0.0,0.029536352292588188
1,2320,1.17085,-0.0,-0.0
1,2330,1.1756833333333334,-0.0,0.7596456558129941
1,2340,1.1805166666666667,-0.0,0.31940409796840097
1,2350,1.1853500000000001,-0.0,0.4209992501744965
1,2360,1.1901833333333334,-0.0,0.2718271936788035
1,2370,1.1950166666666666,-0.0,0.07147503480817931
1,2380,1.19985,-0.0,-0.0
1,2390,1.2046833333333333,-0.0,0.021686457839201295
1,2400,1.2095166666666666,-0.0,0.07207305058242008
1,2410,1.21435,-0.0,0.07079777212454841
1,2420,1.2191833333333333,-0.0,0.45120850352199227
1,2430,1.2240166666666668,-0.0,0.9548316225611038
1,2440,1.22885,-0.0,2.06075945987003
1,2450,1.2336833333333335,-0.0,2.4596122904617665
1,2460,1.2385166666666667,-0.0,1.8660907511816802
1,2470,1.24335,-0.0,1.8937550260649263
1,2480,1.2481833333333334,-0.0,1.2030219856119215
1,2490,1.2530166666666667,-0.0,0.3173228930844842
1,2500,1.25785,-0.0,0.17706658201400494
1,2510,1.2626833333333334,-0.0,0.10560245163359727
1,2520,1.2675166666666666,-0.0,0.20619827984383338
1,2530,1.2723499999999999,-0.0,0.624795115587999
1,2540,1.2771833333333333,-0.0,0.5717480276982861
1,2550,1.2820166666666668,-0.0,0.13318711669979882
1,2560,1.28685,-0.0,-0.0
1,2570,1.2916833333333333,-0.0,0.6686077178814448
1,2580,1.2965166666666668,-0.0,0.5066015056160629
1,2590,1.30135,-0.0,1.163037746852888
1,2600,1.3061833333333333,-0.0,1.326993636710704
1,2610,1.3110166666666667,-0.0,0.7088873692348698
1,2620,1.31585,-0.0,0.769340847666635
1,2630,1.3206833333333332,-0.0,1.1687638547160277
1,2640,1.3255166666666667,-0.0,0.07587791050704856
1,2650,1.33035,-0.0,0.19258497492267707
1,2660,1.3351833333333334,-0.0,1.2809272387918964
1,2670,1.3400166666666666,-0.0,0.6466791612748685
1,2680,1.34485,-0.0,0.41544032958130783
1,2690,1.3496833333333333,-0.0,-0.0
1,2700,1.3545166666666666,-0.0,-0.0
1,2710,1.35935,-0.0,0.36340705299373854
1,2720,1.3641833333333333,-0.0,0.03597198233870052
1,2730,1.3690166666666665,-0.0,-0.0
1,2740,1.37385,-0.0,0.16349334312007982
1,2750,1.3786833333333333,-0.0,-0.0
1,2760,1.3835166666666667,-0.0,0.6146077537012742
1,2770,1.38835,-0.0,0.8381765907692584
1,2780,1.3931833333333334,-0.0,0.4703394689500107
1,2790,1.3980166666666667,-0.0,0.13861434661701327
1,2800,1.4028500000000002,-0.0,-0.0
1,2810,1.4076833333333334,-0.0,0.09850112725206242
1,2820,1.4125166666666666,-0.0,0.035428555469524274
1,2830,1.4173499999999999,-0.0,0.6423394754801866
1,2840,1.4221833333333334,-0.0,1.639720797197308
1,2850,1.4270166666666666,-0.0,1.1127172709929605
1,2860,1.4318499999999998,-0.0,1.2664741828903483
1,2870,1.4366833333333333,-0.0,-0.0
1,2880,1.4415166666666668,-0.0,0.10314255294289391
1,2890,1.44635,-0.0,-0.0
1,2900,1.4511833333333335,-0.0,-0.0
1,2910,1.4560166666666667,-0.0,0.06234809389298445
1,2920,1.46085,-0.0,0.4773127064071111
1,2930,1.4656833333333334,-0.0,-0.0
1,2940,1.4705166666666667,-0.0,0.07079777212454841
1,2950,1.47535,-0.0,0.007915427196283301
1,2960,1.4801833333333332,-0.0,-0.0
1,2970,1.4850166666666667,-0.0,0.448181459930833
1,2980,1.48985,-0.0,1.5449540045152594
1,2990,1.4946833333333334,-0.0,0.20932010234622483
1,3000,1.4995166666666668,-0.0,0.19646401666326715
2,1010,0.5376833333333333,-0.0,0.4024897517274013
2,1020,0.5425166666666666,-0.0,0.41544032958130783
2,1030,0.54735,-0.0,0.3923638499003259
2,1040,0.5521833333333334,-0.0,0.37613292800271003
2,1050,0.5570166666666667,-0.0,0.23985881544471907
2,1060,0.56185,-0.0,1.7009867692696514
2,1070,0.5666833333333333,-0.0,0.6500269324605223
2,1080,0.5715166666666668,-0.0,-0.0
2,1090,0.57635,-0.0,0.259552095129604
2,1100,0.5811833333333334,-0.0,0.03689401772966458
2,1110,0.5860166666666666,-0.0,0.09899346676080623
2,1120,0.59085,-0.0,-0.0
2,1130,0.5956833333333333,-0.0,0.1116631490197431
2,1140,0.6005166666666667,-0.0,0.763581193564469
2,1150,0.60535,-0.0,0.7807510039253704
2,1160,0.6101833333333333,-0.0,1.2977606310858247
2,1170,0.6150166666666667,-0.0,0.6849610212044731
2,1180,0.61985,-0.0,0.2669552063472076
2,1190,0.6246833333333334,-0.0,0.2793535850757975
2,1200,0.6295166666666667,-0.0,0.14856979339927065
2,1210,0.6343500000000001,-0.0,0.2206932695632637
2,1220,0.6391833333333333,-0.0,0.5831445211715123
2,1230,0.6440166666666667,-0.0,0.966067903360936
2,1240,0.64885,-0.0,0.05797906655698491
2,1250,0.6536833333333334,-0.0,0.9755550683874746
2,1260,0.6585166666666668,-0.0,0.8843003717225427
2,1270,0.66335,-0.0,0.1688321540103959
2,1280,0.6681833333333334,-0.0,0.4334113787414461
2,1290,0.6730166666666667,-0.0,0.8281675811705466
2,1300,0.6778500000000001,-0.0,0.10396228129558956
2,1310,0.6826833333333334,-0.0,0.07759674186365553
2,1320,0.6875166666666667,-0.0,0.6616555442795611
2,1330,0.69235,-0.0,0.1455756821196098
2,1340,0.6971833333333334,-0.0,0.9632445857727538
2,1350,0.7020166666666667,-0.0,0.15894916658007022
2,1360,0.7068500000000001,-0.0,0.9883556966537538
2,1370,0.7116833333333333,-0.0,0.15150443249009526
2,1380,0.7165166666666667,-0.0,0.07905411463012438
2,1390,0.72135,-0.0,-0.0
2,1400,0.7261833333333333,-0.0,0.0863418046050894
2,1410,0.7310166666666668,-0.0,1.6989373723252983
2,1420,0.73585,-0.0,1.5351995695807505
2,1430,0.7406833333333334,-0.0,0.6407502738494679
2,1440,0.7455166666666667,-0.0,0.47946014606875353
2,1450,0.75035,-0.0,0.45859393674659416
2,1460,0.7551833333333333,-0.0,-0.0
2,1470,0.7600166666666667,-0.0,0.18099374346159425
2,1480,0.76485,-0.0,1.190816299177603
2,1490,0.7696833333333334,-0.0,0.5232052087499167
2,1500,0.7745166666666666,-0.0,3.361499985511297
2,1510,0.77935,-0.0,-0.0
2,1520,0.7841833333333333,-0.0,0.5717480276982861
2,1530,0.7890166666666667,-0.0,2.985342318806225
2,1540,0.7938500000000001,-0.0,1.481942753459914
2,1550,0.7986833333333333,-0.0,1.6448833365908206
2,1560,0.8035166666666668,-0.0,0.1327684099376874
2,1570,0.80835,-0.0,0.2871659352513834
2,1580,0.8131833333333334,-0.0,-0.0
2,1590,0.8180166666666666,-0.0,0.2271670854972574
2,1600,0.8228500000000001,-0.0,0.5309040877143348
2,1610,0.8276833333333333,-0.0,0.24660948231631155
2,1620,0.8325166666666667,-0.0,0.4476893539932112
2,1630,0.83735,-0.0,0.13770745881738095
2,1640,0.8421833333333334,-0.0,0.15710576331462325
2,1650,0.8470166666666666,-0.0,0.40505264896684834
2,1660,0.8518500000000001,-0.0,0.5928529931583002
2,1670,0.8566833333333334,-0.0,0.5436427314631198
2,1680,0.8615166666666667,-0.0,0.871532556864602
2,1690,0.86635,-0.0,0.01995549774859626
2,1700,0.8711833333333334,-0.0,0.871532556864602
2,1710,0.8760166666666667,-0.0,0.4431494226649768
2,1720,0.8808499999999999,-0.0,1.4061280092428663
2,1730,0.8856833333333334,-0.0,0.9867685877721494
2,1740,0.8905166666666667,-0.0,0.29581305646023054
2,1750,0.89535,-0.0,0.29024927186037636
2,1760,0.9001833333333334,-0.0,0.42268720345058136
2,1770,0.9050166666666667,-0.0,0.22856408114682578
2,1780,0.9098499999999999,-0.0,0.6137296892295874
2,1790,0.9146833333333334,-0.0,0.11260330150633878
2,1800,0.9195166666666668,-0.0,-0.0
2,1810,0.92435,-0.0,-0.0
2,1820,0.9291833333333333,-0.0,0.709418863254187
2,1830,0.9340166666666667,-0.0,0.44759045492118543
2,1840,0.93885,-0.0,2.234466631095092
2,1850,0.9436833333333333,-0.0,2.344911703808818
2,1860,0.9485166666666668,-0.0,0.3939397523018607
2,1870,0.95335,-0.0,-0.0
2,1880,0.9581833333333333,-0.0,0.07905411463012438
2,1890,0.9630166666666667,-0.0,-0.0
2,1900,0.96785,-0.0,-0.0
2,1910,0.9726833333333333,-0.0,0.13163592450285333
2,1920,0.9775166666666667,-0.0,0.5075897300147011
2,1930,0.9823500000000001,-0.0,-0.0
2,1940,0.9871833333333333,-0.0,-0.0
2,1950,0.9920166666666667,-0.0,0.12390692659008054
2,1960,0.99685,-0.0,0.22472090678886852
2,1970,1.0016833333333333,-0.0,0.05910854546460876
2,1980,1.0065166666666665,-0.0,-0.0
2,1990,1.01135,-0.0,1.3260793682038279
2,2000,1.0161833333333332,-0.0,0.46156042237889594
2,2010,1.0210166666666667,-0.0,0.7584751416407788
2,2020,1.02585,-0.0,0.2501372069882808
2,2030,1.0306833333333334,-0.0,0.19589807382197072
2,2040,1.0355166666666666,-0.0,0.0818100575844521
2,2050,1.04035,-0.0,-0.0
2,2060,1.0451833333333334,-0.0,-0.0
2,2070,1.0500166666666666,-0.0,0.0750329262695893
2,2080,1.0548499999999998,-0.0,0.6088030098972907
2,2090,1.0596833333333333,-0.0,0.0750329262695893
2,2100,1.0645166666666668,-0.0,-0.0
2,2110,1.06935,-0.0,-0.0
2,2120,1.0741833333333335,-0.0,0.435906496611102
2,2130,1.0790166666666667,-0.0,0.11079440753762257
2,2140,1.08385,-0.0,0.7301876517703111
2,2150,1.0886833333333334,-0.0,1.0571818394059742
2,2160,1.0935166666666667,-0.0,0.8754445032991268
2,2170,1.09835,-0.0,0.8754445032991268
2,2180,1.1031833333333334,-0.0,-0.0
2,2190,1.1080166666666666,-0.0,0.6263181324958321
2,2200,1.11285,-0.0,0.1336459922192202
2,2210,1.1176833333333334,-0.0,-0.0
2,2220,1.1225166666666668,-0.0,-0.0
2,2230,1.12735,-0.0,-0.0
2,2240,1.1321833333333333,-0.0,0.28142720892072187
2,2250,1.1370166666666668,-0.0,-0.0
2,2260,1.14185,-0.0,-0.0
2,2270,1.1466833333333333,-0.0,0.29356193685183307
2,2280,1.1515166666666667,-0.0,0.19707124075390922
2,2290,1.15635,-0.0,0.2698263020563335
2,2300,1.1611833333333332,-0.0,0.18452074749842778
2,2310,1.1660166666666667,-0.0,0.2057501280656887
