chain,draw,score_cpxR,score_soxR
7,475,-488.0,-342.0
7,477,-524.0,-448.0
7,478,-533.0,23.0
7,479,-524.0,-448.0
7,481,-488.0,-342.0
7,482,-524.0,-448.0
7,483,-488.0,-342.0
7,484,-533.0,23.0
7,488,-524.0,-448.0
7,492,-488.0,-342.0
7,493,-524.0,-448.0
7,496,-488.0,-342.0
7,497,-524.0,-448.0
7,498,-533.0,23.0
7,499,-524.0,-448.0
7,501,-524.0,775.0
7,504,-533.0,23.0
7,506,-524.0,775.0
7,507,-533.0,23.0
7,508,-524.0,775.0
7,511,-505.0,-507.0
7,514,-488.0,-342.0
7,516,-505.0,-507.0
7,517,-533.0,23.0
7,518,-505.0,-507.0
7,520,-488.0,-342.0
7,521,-505.0,-507.0
7,524,-488.0,-342.0
7,526,-533.0,23.0
7,527,-505.0,-507.0
7,531,-533.0,23.0
7,532,-505.0,-507.0
7,533,-533.0,23.0
7,534,259.0,513.0
7,535,-30.0,832.0
7,539,-253.0,738.0
7,575,180.0,866.0
7,576,128.0,516.0
7,594,180.0,807.0
7,595,128.0,516.0
7,600,180.0,807.0
7,601,128.0,516.0
7,620,184.0,249.0
7,621,128.0,516.0
7,645,146.0,634.0
7,650,128.0,516.0
7,651,146.0,634.0
7,654,128.0,516.0
7,655,146.0,634.0
7,658,128.0,516.0
7,659,146.0,634.0
7,661,128.0,516.0
7,662,146.0,634.0
7,664,128.0,516.0
7,665,146.0,634.0
7,668,184.0,308.0
7,669,146.0,634.0
7,672,128.0,516.0
7,673,146.0,634.0
7,679,128.0,516.0
7,680,146.0,634.0
7,681,184.0,308.0
7,683,146.0,634.0
7,725,128.0,308.0
7,726,146.0,634.0
7,732,184.0,308.0
7,736,146.0,634.0
7,739,128.0,308.0
7,744,146.0,634.0
7,745,128.0,308.0
7,746,146.0,634.0
7,751,128.0,308.0
7,753,146.0,634.0
7,755,128.0,367.0
7,756,146.0,634.0
7,757,128.0,367.0
7,758,146.0,634.0
7,763,128.0,367.0
7,764,146.0,634.0
7,765,128.0,367.0
7,766,146.0,634.0
7,769,128.0,367.0
7,770,146.0,634.0
7,775,128.0,367.0
7,776,146.0,634.0
7,777,128.0,367.0
7,778,146.0,634.0
7,781,184.0,367.0
7,782,324.0,634.0
7,783,128.0,367.0
7,788,204.0,540.0
7,789,184.0,367.0
7,801,204.0,540.0
7,802,184.0,308.0
7,808,204.0,540.0
7,810,184.0,308.0
7,813,204.0,540.0
7,815,184.0,308.0
7,821,204.0,540.0
7,822,184.0,308.0
7,824,204.0,540.0
7,826,184.0,308.0
7,827,204.0,540.0
7,828,184.0,308.0
7,834,204.0,540.0
7,835,184.0,308.0
7,836,204.0,540.0
7,837,184.0,308.0
7,842,204.0,540.0
7,843,184.0,308.0
7,848,204.0,540.0
7,849,184.0,308.0
7,856,204.0,540.0
7,857,184.0,308.0
7,858,204.0,540.0
7,859,128.0,308.0
7,874,204.0,540.0
7,875,184.0,308.0
7,879,204.0,540.0
7,881,184.0,308.0
7,888,204.0,540.0
7,889,184.0,308.0
7,891,204.0,540.0
7,893,184.0,308.0
7,894,204.0,540.0
7,897,184.0,308.0
7,899,204.0,540.0
7,901,184.0,308.0
7,916,204.0,481.0
7,918,184.0,249.0
7,919,204.0,481.0
7,920,184.0,249.0
7,921,204.0,481.0
7,923,184.0,249.0
7,925,204.0,481.0
7,928,184.0,249.0
7,934,204.0,481.0
7,935,184.0,249.0
7,938,204.0,481.0
7,939,184.0,249.0
7,940,204.0,481.0
7,941,128.0,249.0
7,947,204.0,481.0
7,948,184.0,308.0
7,950,204.0,481.0
7,951,184.0,308.0
7,954,204.0,540.0
7,956,184.0,308.0
7,961,204.0,540.0
7,962,184.0,308.0
7,972,204.0,599.0
7,973,184.0,308.0
7,975,204.0,599.0
7,976,184.0,308.0
7,977,204.0,599.0
7,978,184.0,308.0
7,999,184.0,308.0
8,0,-4421.0,-11696.0
8,1,-5097.0,-14671.0
8,2,-5378.0,-14249.0
8,3,-5396.0,-13508.0
8,4,-5502.0,-8179.0
8,5,-3132.0,-8867.0
8,8,-3379.0,-10926.0
8,10,-5836.0,-7782.0
8,11,-5069.0,-6740.0
8,12,-1401.0,-7263.0
8,15,-5412.0,-6591.0
8,18,-4023.0,-8291.0
8,19,-4079.0,-7975.0
8,20,-3753.0,-6022.0
8,22,-4079.0,-7975.0
8,23,-1855.0,-6962.0
8,24,-3936.0,-5773.0
8,26,-3753.0,-6022.0
8,28,-2767.0,-6040.0
8,29,-4469.0,-5578.0
8,30,-3753.0,-6022.0
8,31,-2767.0,-6040.0
8,32,-3753.0,-6022.0
8,33,-2767.0,-6040.0
8,34,-2767.0,-4866.0
8,36,-1400.0,-4725.0
8,37,-2767.0,-4866.0
8,38,-2767.0,-3692.0
8,39,-4373.0,-4292.0
8,40,-1845.0,-2874.0
8,42,-2477.0,-3186.0
8,43,-2477.0,-2012.0
8,44,-4469.0,-4404.0
8,45,-4373.0,-4292.0
8,46,-4491.0,-3507.0
8,47,-4469.0,-4404.0
8,48,-3472.0,-4407.0
8,54,-4087.0,-3507.0
8,55,-2965.0,-4340.0
8,56,-2595.0,-1451.0
8,57,-4087.0,-3507.0
8,58,-2421.0,-2523.0
8,59,-4184.0,-4258.0
8,62,-1911.0,-2367.0
8,64,-3472.0,-3184.0
8,67,-2853.0,-2017.0
8,72,-3121.0,-2017.0
8,73,-3036.0,-794.0
8,74,-2670.0,-1257.0
8,75,-2428.0,-2448.0
8,76,-2735.0,-3055.0
8,77,-2391.0,-1985.0
8,79,-2853.0,-2017.0
8,80,-2317.0,-1125.0
8,82,-1389.0,-2508.0
8,86,-2302.0,-1881.0
8,87,-2391.0,-1985.0
8,91,-2428.0,-2399.0
8,97,-1384.0,-1334.0
8,99,-2302.0,-1881.0
8,107,-1093.0,141.0
8,111,-2172.0,-1169.0
8,114,-2302.0,-1881.0
8,115,-2172.0,-1169.0
8,124,-2089.0,-1485.0
8,131,-2089.0,-384.0
8,132,-1965.0,-870.0
8,136,-1775.0,-1762.0
8,164,-1775.0,-720.0
8,179,-1508.0,-710.0
8,187,-1364.0,-707.0
8,200,-1408.0,-335.0
8,201,-1364.0,-707.0
8,202,-1408.0,-335.0
8,203,-1364.0,-707.0
8,204,-1408.0,-335.0
8,205,-1364.0,-707.0
8,206,-1408.0,-335.0
8,207,-1364.0,-707.0
8,209,-1408.0,-335.0
8,210,-1364.0,-707.0
8,211,-946.0,557.0
8,212,-1113.0,112.0
8,215,-1059.0,-1062.0
8,221,-881.0,-1052.0
8,229,-988.0,-707.0
8,231,-881.0,-1052.0
8,232,-988.0,-707.0
8,237,-784.0,-526.0
8,241,-839.0,-617.0
8,244,-868.0,-870.0
8,248,-839.0,-617.0
8,249,-868.0,-870.0
8,255,-839.0,-617.0
8,257,-868.0,-870.0
8,261,-881.0,63.0
8,262,-868.0,-811.0
8,263,-881.0,4.0
8,264,-839.0,-617.0
8,265,-868.0,-811.0
8,266,-881.0,4.0
8,267,-839.0,-617.0
8,268,-868.0,-811.0
8,272,-864.0,-617.0
8,273,-881.0,4.0
8,276,-868.0,-811.0
8,277,-881.0,4.0
8,279,-864.0,-617.0
8,280,-868.0,-811.0
8,281,-881.0,4.0
8,282,-868.0,-811.0
8,283,-864.0,-617.0
8,284,-868.0,-811.0
8,285,-864.0,-617.0
8,286,-868.0,-811.0
8,287,-864.0,-617.0
8,289,-868.0,-811.0
8,290,-864.0,-676.0
8,291,-881.0,4.0
8,292,-868.0,-811.0
8,294,-864.0,-676.0
8,295,-868.0,-811.0
8,297,-881.0,4.0
8,299,-864.0,-676.0
8,301,-868.0,-811.0
8,302,-881.0,-263.0
8,303,-868.0,-811.0
8,304,-864.0,-676.0
8,308,-881.0,-263.0
8,309,-864.0,-676.0
8,310,-868.0,-811.0
8,311,-864.0,-676.0
8,312,-868.0,-811.0
8,314,-881.0,-263.0
8,316,-868.0,-811.0
8,317,-864.0,-676.0
8,318,-868.0,-811.0
8,319,-881.0,-263.0
8,320,-864.0,-676.0
8,322,-881.0,-263.0
8,324,-864.0,-676.0
8,325,-596.0,575.0
8,326,-868.0,-811.0
8,330,-864.0,-676.0
8,332,-868.0,-870.0
8,333,-864.0,-676.0
8,335,-545.0,92.0
8,336,-583.0,-658.0
8,345,-214.0,-268.0
8,346,-596.0,-599.0
8,361,-545.0,82.0
8,362,-597.0,-589.0
8,369,-545.0,82.0
8,370,-596.0,-599.0
8,379,-545.0,82.0
8,380,-596.0,-599.0
8,390,-545.0,82.0
8,391,-596.0,-599.0
8,392,-545.0,82.0
8,393,-573.0,-589.0
8,397,-545.0,82.0
8,398,-573.0,-589.0
8,411,-545.0,82.0
8,412,-596.0,-599.0
8,416,-545.0,82.0
8,417,-602.0,-589.0
8,431,-545.0,82.0
8,434,-602.0,-589.0
8,438,-524.0,-389.0
8,441,-545.0,82.0
8,442,-596.0,-599.0
8,443,-545.0,82.0
8,447,-524.0,-389.0
8,448,-545.0,82.0
8,450,-524.0,-389.0
8,451,-545.0,82.0
8,457,-524.0,-448.0
8,459,-533.0,23.0
8,470,-524.0,-448.0
8,471,-533.0,23.0
8,478,-524.0,-448.0
8,479,-533.0,23.0
8,484,-524.0,-448.0
8,488,-533.0,23.0
8,498,-524.0,-448.0
8,499,-533.0,23.0
8,504,-524.0,775.0
8,506,-533.0,23.0
8,507,-524.0,775.0
8,508,-533.0,23.0
8,517,-505.0,-507.0
8,518,-533.0,23.0
8,526,-505.0,-507.0
8,527,-533.0,23.0
8,531,-505.0,-507.0
8,532,-533.0,23.0
8,533,259.0,513.0
8,534,-505.0,-507.0
8,536,-533.0,23.0
8,538,-505.0,-507.0
8,542,-533.0,23.0
8,545,-505.0,-507.0
8,554,-533.0,23.0
8,555,-459.0,-507.0
8,568,290.0,-308.0
8,574,180.0,866.0
8,575,-253.0,738.0
8,642,146.0,634.0
8,645,128.0,516.0
8,650,146.0,634.0
8,651,128.0,516.0
8,654,146.0,634.0
8,655,128.0,516.0
8,658,146.0,634.0
8,659,128.0,516.0
8,661,146.0,634.0
8,662,128.0,516.0
8,664,146.0,634.0
8,665,128.0,516.0
8,672,146.0,634.0
8,673,128.0,516.0
8,679,146.0,634.0
8,718,128.0,308.0
8,725,146.0,634.0
8,726,128.0,308.0
8,734,146.0,634.0
8,736,128.0,308.0
8,739,146.0,634.0
8,744,128.0,308.0
8,745,146.0,634.0
8,746,128.0,308.0
8,751,146.0,634.0
8,753,128.0,367.0
8,755,146.0,634.0
8,756,128.0,367.0
8,757,146.0,634.0
8,758,128.0,367.0
8,763,146.0,634.0
8,764,128.0,367.0
8,765,146.0,634.0
8,766,128.0,367.0
8,769,146.0,634.0
8,770,128.0,367.0
8,775,146.0,634.0
8,776,128.0,367.0
8,777,146.0,634.0
8,778,128.0,367.0
8,841,128.0,634.0
8,842,128.0,367.0
8,861,128.0,249.0
8,999,128.0,308.0
9,0,-4833.0,-17729.0
9,1,-5378.0,-14249.0
9,2,-5884.0,-15028.0
9,3,-5612.0,-9370.0
9,4,-5519.0,-10311.0
9,5,-5519.0,-9088.0
9,6,-4779.0,-7914.0
9,11,-1401.0,-7263.0
9,12,-5836.0,-7782.0
9,14,-5412.0,-6591.0
9,15,-4404.0,-9348.0
9,16,-3711.0,-8370.0
9,19,-3765.0,-7196.0
9,20,-4079.0,-7975.0
9,22,-1855.0,-6962.0
9,23,-3936.0,-5773.0
9,24,-1855.0,-6962.0
9,25,-4637.0,-6801.0
9,28,-4469.0,-5578.0
9,29,-2767.0,-6040.0
9,31,-3753.0,-6022.0
9,32,-2767.0,-6040.0
9,33,-3753.0,-6022.0
9,34,-1400.0,-4725.0
9,36,-3568.0,-5515.0
9,38,-4373.0,-4292.0
9,39,-1735.0,-4048.0
9,40,-4373.0,-4292.0
9,41,-1225.0,-3551.0
9,42,-4373.0,-4292.0
9,45,-4491.0,-3507.0
9,46,-4469.0,-4404.0
9,47,-3472.0,-4407.0
9,48,-4491.0,-3507.0
9,52,-4087.0,-3507.0
9,54,-4469.0,-4404.0
9,55,-2595.0,-1451.0
9,56,-2965.0,-4340.0
9,57,-2879.0,-2323.0
9,58,-4087.0,-3507.0
9,59,-2965.0,-3166.0
9,60,-1911.0,-2367.0
9,62,-4184.0,-3084.0
9,63,-3472.0,-3184.0
9,64,-4028.0,-3527.0
9,66,-2853.0,-2017.0
9,67,-3472.0,-3184.0
9,73,-2670.0,-1257.0
9,74,-2735.0,-3055.0
9,76,-2391.0,-1985.0
9,77,-2735.0,-3055.0
9,79,-2402.0,-2348.0
9,80,-2853.0,-2017.0
9,83,-2302.0,-1881.0
9,86,-1389.0,-2508.0
9,95,-1384.0,-1334.0
9,97,-2428.0,-2399.0
9,106,-1093.0,141.0
9,107,-2302.0,-1881.0
9,114,-2172.0,-1169.0
9,115,-2302.0,-1881.0
9,119,-2428.0,-1225.0
9,120,-2302.0,-1881.0
9,125,-2287.0,-2044.0
9,126,-2302.0,-1881.0
9,128,-2287.0,-2044.0
9,129,-2302.0,-1881.0
9,131,-1965.0,-870.0
9,132,-2089.0,-384.0
9,134,-2089.0,-1485.0
9,143,-2089.0,-384.0
9,148,-2199.0,-1068.0
9,149,-918.0,-1881.0
9,162,-1876.0,-384.0
9,163,-918.0,-1881.0
9,164,-1876.0,-1558.0
9,166,-918.0,-1881.0
9,167,-1876.0,-1558.0
9,168,-918.0,-1881.0
9,170,-1876.0,-1558.0
9,172,-918.0,-1881.0
9,176,-1876.0,-1558.0
9,177,-918.0,-1881.0
9,179,-1876.0,-1558.0
9,181,-918.0,-1881.0
9,182,-1876.0,-1758.0
9,183,-918.0,-1881.0
9,184,-1876.0,-1758.0
9,185,-1364.0,-707.0
9,187,-1508.0,-651.0
9,191,-1408.0,-335.0
9,200,-1364.0,-707.0
9,201,-1408.0,-335.0
9,202,-1364.0,-707.0
9,203,-1408.0,-335.0
9,204,-1364.0,-707.0
9,205,-1408.0,-335.0
9,206,-1364.0,-707.0
9,207,-1408.0,-335.0
9,209,-1364.0,-707.0
9,210,-946.0,557.0
9,211,-1364.0,-707.0
9,216,-1076.0,-1044.0
9,227,-988.0,-707.0
9,229,-881.0,-1052.0
9,231,-988.0,-707.0
9,232,-881.0,-1052.0
9,234,-1076.0,-1044.0
9,236,-784.0,-526.0
9,237,-988.0,-707.0
9,238,-881.0,-1052.0
9,239,-988.0,-707.0
9,246,-1076.0,-1044.0
9,248,-988.0,-707.0
9,256,-881.0,63.0
9,261,-868.0,-870.0
9,262,-881.0,63.0
9,263,-868.0,-811.0
9,265,-839.0,-617.0
9,267,-881.0,4.0
9,273,-868.0,-811.0
9,276,-881.0,4.0
9,277,-864.0,-617.0
9,279,-868.0,-811.0
9,280,-881.0,4.0
9,281,-868.0,-811.0
9,282,-864.0,-617.0
9,283,-881.0,4.0
9,291,-868.0,-811.0
9,292,-864.0,-676.0
9,294,-868.0,-811.0
9,295,-881.0,4.0
9,297,-864.0,-676.0
9,299,-881.0,4.0
9,302,-868.0,-811.0
9,303,-864.0,-676.0
9,304,-881.0,-263.0
9,308,-868.0,-811.0
9,310,-864.0,-676.0
9,311,-881.0,-263.0
9,314,-868.0,-811.0
9,316,-864.0,-676.0
9,317,-868.0,-811.0
9,318,-881.0,-263.0
9,319,-864.0,-676.0
9,320,-881.0,-263.0
9,322,-542.0,-599.0
9,325,-868.0,-811.0
9,326,-881.0,-263.0
9,327,-864.0,-676.0
9,328,-881.0,-263.0
9,329,-864.0,-676.0
9,330,-868.0,-870.0
9,332,-864.0,-676.0
9,333,-868.0,-870.0
9,334,-545.0,92.0
9,335,-881.0,-263.0
9,337,-864.0,-676.0
9,338,-868.0,-870.0
9,343,-214.0,-327.0
9,345,-583.0,-658.0
9,354,-710.0,-85.0
9,357,-583.0,-648.0
9,358,-710.0,-85.0
9,361,-597.0,-589.0
9,362,-710.0,-85.0
9,363,-596.0,-599.0
9,365,-597.0,-389.0
9,366,-710.0,-85.0
9,367,-596.0,-599.0
9,375,-710.0,-85.0
9,376,-597.0,585.0
9,377,-573.0,-589.0
9,391,-545.0,82.0
9,392,-596.0,-599.0
9,395,-710.0,-85.0
9,396,-596.0,-599.0
9,410,-545.0,82.0
9,411,-573.0,-589.0
9,442,-545.0,82.0
9,443,-710.0,-85.0
9,444,-596.0,-599.0
9,449,-596.0,575.0
9,457,-710.0,-85.0
9,458,-542.0,-599.0
9,460,-596.0,575.0
9,463,-596.0,-467.0
9,467,-710.0,-85.0
9,468,-596.0,-467.0
9,497,-710.0,-85.0
9,498,-596.0,-467.0
9,514,-710.0,-352.0
9,517,-596.0,-467.0
9,532,259.0,513.0
9,533,-505.0,-507.0
9,534,-533.0,23.0
9,536,-596.0,-467.0
9,538,-533.0,23.0
9,542,-596.0,-467.0
9,546,-533.0,23.0
9,554,-459.0,-507.0
9,555,-533.0,23.0
9,565,290.0,-308.0
9,568,-442.0,-448.0
9,607,-545.0,82.0
9,612,-442.0,-448.0
9,625,-545.0,82.0
9,626,-442.0,-448.0
9,630,-545.0,82.0
9,631,-442.0,-448.0
9,641,146.0,634.0
9,642,-253.0,738.0
9,829,-442.0,-458.0
9,830,-253.0,738.0
9,999,-253.0,748.0
10,0,-5782.0,-10529.0
10,3,-5519.0,-10311.0
10,4,-5191.0,-11735.0
10,6,-3711.0,-9593.0
10,10,-1401.0,-7263.0
10,11,-4405.0,-10834.0
10,12,-3711.0,-9593.0
10,15,-3711.0,-8370.0
10,16,-4404.0,-9348.0
10,17,-3020.0,-8174.0
10,22,-5474.0,-7205.0
10,23,-4079.0,-7975.0
10,24,-4637.0,-6801.0
10,25,-1855.0,-6962.0
10,29,-1400.0,-4725.0
10,34,-3568.0,-5515.0
10,36,-2168.0,-5222.0
10,37,-1735.0,-4048.0
10,39,-4112.0,-4681.0
10,40,-1225.0,-3551.0
10,41,-4373.0,-4292.0
10,42,-4491.0,-3507.0
10,45,-4469.0,-4404.0
10,46,-3472.0,-4407.0
10,47,-4491.0,-3507.0
10,48,-4469.0,-4404.0
10,51,-4112.0,-3507.0
10,52,-4491.0,-3507.0
10,53,-4469.0,-4404.0
10,54,-2619.0,-2674.0
10,55,-3472.0,-4407.0
10,56,-3057.0,-2323.0
10,57,-2965.0,-4340.0
10,58,-2965.0,-3166.0
10,59,-4087.0,-3507.0
10,61,-3526.0,-3191.0
10,63,-4184.0,-3084.0
10,65,-2853.0,-2017.0
10,66,-4028.0,-3527.0
10,70,-2950.0,-2431.0
10,73,-3472.0,-3184.0
10,76,-2402.0,-2348.0
10,79,-2735.0,-3055.0
10,81,-2302.0,-1881.0
10,83,-2853.0,-2017.0
10,102,-2611.0,-833.0
10,104,-1129.0,-1033.0
10,106,-2428.0,-2399.0
10,117,-2428.0,-1225.0
10,119,-2302.0,-1881.0
10,120,-2428.0,-1225.0
10,123,-2343.0,-1728.0
10,124,-2287.0,-2044.0
10,125,-2302.0,-1881.0
10,126,-2428.0,-2326.0
10,127,-2287.0,-2044.0
10,128,-2302.0,-1881.0
10,129,-2287.0,-2044.0
10,131,-2302.0,-1881.0
10,140,-2199.0,-2242.0
10,146,-2302.0,-1881.0
10,147,-2199.0,-1068.0
10,148,-918.0,-1881.0
10,149,-2199.0,-1068.0
10,150,-2089.0,-384.0
10,152,-2199.0,-1068.0
10,154,-2089.0,-384.0
10,156,-2145.0,-1384.0
10,158,-2089.0,-384.0
10,161,-1876.0,-384.0
10,162,-918.0,-1881.0
10,163,-1876.0,-384.0
10,164,-918.0,-1881.0
10,166,-1876.0,-1558.0
10,167,-918.0,-1881.0
10,168,-1876.0,-1558.0
10,170,-918.0,-1881.0
10,172,-1876.0,-1558.0
10,176,-918.0,-1881.0
10,177,-1876.0,-1558.0
10,179,-918.0,-1881.0
10,181,-1876.0,-1558.0
10,182,-918.0,-1881.0
10,183,-1876.0,-1758.0
10,184,-1364.0,-707.0
10,185,-1876.0,-1758.0
10,215,-1076.0,-1044.0
10,216,-1364.0,-707.0
10,226,-988.0,-707.0
10,227,-1076.0,-1044.0
10,234,-784.0,-526.0
10,236,-1076.0,-1044.0
10,237,-881.0,-1052.0
10,238,-988.0,-707.0
10,239,-1076.0,-1044.0
10,240,-881.0,-1052.0
10,241,-1076.0,-1044.0
10,242,-881.0,-1052.0
10,245,-1076.0,-1044.0
10,246,-988.0,-707.0
10,248,-1076.0,-1044.0
10,253,-881.0,122.0
10,256,-988.0,-707.0
10,261,-1076.0,-1044.0
10,263,-988.0,-707.0
10,269,-1076.0,-1044.0
10,272,-988.0,-707.0
10,303,-1106.0,-1082.0
10,304,-988.0,-648.0
10,311,-988.0,575.0
10,320,-542.0,-599.0
10,322,-868.0,-811.0
10,325,-864.0,-676.0
10,327,-881.0,-263.0
10,328,-864.0,-676.0
10,329,-881.0,-263.0
10,332,-545.0,92.0
10,334,-881.0,-263.0
10,335,-864.0,-676.0
10,337,-868.0,-870.0
10,338,-881.0,-263.0
10,339,-864.0,-676.0
10,340,-214.0,-327.0
10,343,-864.0,-676.0
10,344,-868.0,231.0
10,346,-710.0,-85.0
10,354,-583.0,-658.0
10,357,-710.0,-85.0
10,358,-597.0,-589.0
10,361,-710.0,-85.0
10,362,-596.0,-599.0
10,363,-710.0,-85.0
10,366,-596.0,-599.0
10,367,-710.0,-85.0
10,375,-597.0,-589.0
10,376,-710.0,-85.0
10,386,-839.0,-676.0
10,387,-710.0,-85.0
10,395,-596.0,-599.0
10,396,-710.0,-85.0
10,405,-881.0,-204.0
10,406,-710.0,-85.0
10,440,-839.0,-676.0
10,441,-710.0,-85.0
10,443,-596.0,-599.0
10,444,-710.0,-85.0
10,457,-542.0,-599.0
10,458,-710.0,-85.0
10,467,-596.0,-467.0
10,468,-710.0,-85.0
10,470,-858.0,-661.0
10,472,-710.0,-85.0
10,497,-596.0,-467.0
10,498,-710.0,-85.0
10,502,-710.0,-352.0
10,514,-596.0,-467.0
10,517,-710.0,-352.0
10,530,330.0,-661.0
10,531,259.0,513.0
10,532,-596.0,-467.0
10,545,-533.0,23.0
10,546,-596.0,-467.0
10,551,-710.0,-85.0
10,553,-596.0,-467.0
10,563,290.0,-308.0
10,565,-533.0,23.0
10,573,-596.0,-467.0
10,574,-545.0,82.0
10,580,-596.0,-467.0
10,582,-545.0,82.0
10,588,-596.0,-467.0
10,589,-545.0,82.0
10,594,-596.0,-467.0
10,595,-545.0,82.0
10,605,-596.0,-467.0
10,606,-545.0,82.0
10,607,-442.0,-448.0
10,608,-596.0,-467.0
10,611,-442.0,-448.0
10,612,-545.0,82.0
10,615,-596.0,-467.0
10,616,-545.0,82.0
10,620,-596.0,-467.0
10,621,-545.0,82.0
10,625,-442.0,-448.0
10,626,-545.0,82.0
10,630,-442.0,-448.0
10,631,-596.0,634.0
10,632,-545.0,82.0
10,634,-596.0,634.0
10,635,-545.0,82.0
10,638,592.0,-540.0
10,639,-545.0,82.0
10,640,146.0,634.0
10,641,-442.0,-458.0
10,649,-545.0,82.0
10,651,-442.0,-458.0
10,674,-545.0,82.0
10,676,-442.0,-458.0
10,680,-545.0,82.0
10,681,-442.0,-458.0
10,692,-545.0,82.0
10,693,-442.0,-458.0
10,695,-545.0,82.0
10,696,-442.0,-458.0
10,700,-533.0,23.0
10,701,-442.0,-458.0
10,703,-533.0,23.0
10,704,-442.0,-458.0
10,705,-533.0,23.0
10,707,-442.0,-458.0
10,713,-533.0,23.0
10,716,-442.0,-458.0
10,724,-533.0,23.0
10,725,-442.0,-458.0
10,732,-533.0,23.0
10,733,-442.0,-458.0
10,739,-533.0,23.0
10,742,-442.0,-458.0
10,746,-533.0,23.0
10,748,-442.0,-458.0
10,775,-533.0,23.0
10,776,-493.0,-458.0
10,779,-533.0,23.0
10,780,-493.0,-458.0
10,782,-533.0,23.0
10,783,-493.0,-458.0
10,786,-533.0,23.0
10,787,-493.0,-458.0
10,799,-533.0,33.0
10,800,-442.0,-458.0
10,804,-533.0,33.0
10,806,-442.0,-458.0
10,813,-533.0,33.0
10,815,-442.0,-458.0
10,826,-533.0,33.0
10,827,-442.0,-458.0
10,829,-253.0,738.0
10,830,-442.0,-458.0
10,838,-479.0,48.0
10,839,-456.0,-399.0
10,840,-479.0,48.0
10,841,-456.0,-399.0
10,842,-479.0,48.0
10,843,-456.0,-399.0
10,846,-479.0,48.0
10,847,-456.0,-399.0
10,849,-479.0,48.0
10,850,-456.0,-399.0
10,851,-479.0,48.0
10,852,-442.0,-458.0
10,857,-479.0,48.0
10,858,-442.0,-458.0
10,860,-479.0,48.0
10,861,-476.0,-458.0
10,863,-479.0,48.0
10,865,-476.0,-458.0
10,866,-479.0,48.0
10,869,-451.0,-448.0
10,870,-479.0,48.0
10,873,-451.0,-448.0
10,878,-479.0,48.0
10,879,-451.0,-448.0
10,880,-479.0,48.0
10,881,-451.0,-448.0
10,892,-479.0,48.0
10,893,-451.0,-448.0
10,896,-479.0,48.0
10,898,-451.0,-448.0
10,900,-479.0,48.0
10,902,-451.0,-448.0
10,903,-479.0,48.0
10,904,-451.0,-448.0
10,915,-479.0,48.0
10,919,-451.0,-448.0
10,922,-479.0,48.0
10,923,-451.0,-448.0
10,927,-479.0,48.0
10,928,-451.0,-448.0
10,929,-479.0,48.0
10,930,-451.0,-448.0
10,931,-479.0,48.0
10,933,-451.0,-448.0
10,934,-479.0,48.0
10,935,-451.0,-458.0
10,939,-491.0,107.0
10,940,-417.0,-458.0
10,941,-491.0,107.0
10,942,-417.0,-458.0
10,943,-491.0,107.0
10,947,-417.0,-458.0
10,953,-491.0,107.0
10,956,-417.0,-458.0
10,961,-491.0,107.0
10,962,-417.0,-458.0
10,963,-491.0,107.0
10,964,-417.0,-458.0
10,969,-491.0,107.0
10,970,-417.0,-458.0
10,974,-491.0,107.0
10,976,-417.0,-458.0
10,977,-491.0,107.0
10,978,-417.0,-458.0
10,980,-491.0,107.0
10,982,-417.0,-458.0
10,985,-441.0,716.0
10,986,-441.0,-458.0
10,987,-491.0,97.0
10,988,-441.0,-458.0
10,991,-491.0,97.0
10,992,-441.0,-458.0
10,993,-491.0,97.0
10,994,-441.0,-458.0
10,995,-491.0,97.0
10,996,-441.0,-458.0
10,997,-491.0,97.0
10,999,-491.0,97.0
11,0,-3121.0,-16413.0
11,1,-5231.0,-12693.0
11,2,-5312.0,-11519.0
11,3,-5219.0,-12051.0
11,4,-3711.0,-10752.0
11,6,-5191.0,-11735.0
11,7,-6028.0,-10512.0
11,9,-4735.0,-9411.0
11,10,-3711.0,-9593.0
11,12,-5397.0,-10776.0
11,17,-5313.0,-10313.0
11,18,-5184.0,-9602.0
11,19,-5143.0,-9154.0
11,20,-5474.0,-8379.0
11,21,-5474.0,-7205.0
11,22,-3639.0,-7863.0
11,24,-1639.0,-7000.0
11,26,-1400.0,-5826.0
11,28,-1400.0,-4725.0
11,29,-3639.0,-6689.0
11,30,-3568.0,-5515.0
11,34,-3753.0,-6022.0
11,35,-2168.0,-5222.0
11,36,-4112.0,-4681.0
11,39,-1225.0,-3551.0
11,40,-4112.0,-4681.0
11,48,-3753.0,-4799.0
11,49,-4112.0,-3507.0
11,51,-4469.0,-4404.0
11,53,-3340.0,-2733.0
11,54,-3472.0,-4407.0
11,55,-3057.0,-2323.0
11,56,-3472.0,-4407.0
11,57,-4469.0,-4404.0
11,58,-3472.0,-4407.0
11,60,-4469.0,-3181.0
11,61,-3472.0,-3184.0
11,64,-2853.0,-2017.0
11,65,-4184.0,-3084.0
11,69,-2950.0,-2431.0
11,70,-2895.0,-3794.0
11,71,-3729.0,-3522.0
11,72,-2895.0,-3794.0
11,74,-2402.0,-2348.0
11,76,-3472.0,-3184.0
11,98,-3542.0,-3284.0
11,99,-3472.0,-3184.0
11,107,-3010.0,-2193.0
11,110,-2895.0,-2571.0
11,114,-3010.0,-2193.0
11,115,-2895.0,-2571.0
