chain,iter,beta,score_soxR,score_cpxR
1,61050,1.0,-10637.0,-5069.0
1,61060,1.0,-14093.0,-5614.0
1,61070,1.0,-14409.0,-3708.0
1,61080,1.0,-13218.0,-4643.0
1,61090,1.0,-15664.0,-4082.0
1,61100,1.0,-17681.0,-4640.0
1,61110,1.0,-16616.0,-6215.0
1,61120,1.0,-15589.0,-4893.0
1,61130,1.0,-17670.0,-4051.0
1,61140,1.0,-16545.0,-3312.0
1,61150,1.0,-14357.0,-4524.0
1,61160,1.0,-10869.0,-4043.0
1,61170,1.0,-10869.0,-3166.0
1,61180,1.0,-12966.0,-3607.0
1,61190,1.0,-14179.0,-3275.0
1,61200,1.0,-14531.0,-3030.0
1,61210,1.0,-14271.0,-3632.0
1,61220,1.0,-10369.0,-2588.0
1,61230,1.0,-11524.0,-3327.0
1,61240,1.0,-12212.0,-3264.0
1,61250,1.0,-14104.0,-2452.0
1,61260,1.0,-16278.0,-3503.0
1,61270,1.0,-18772.0,-4502.0
1,61280,1.0,-16619.0,-5329.0
1,61290,1.0,-13412.0,-3164.0
1,61300,1.0,-12180.0,-2706.0
1,61310,1.0,-15702.0,-2602.0
1,61320,1.0,-13450.0,-3998.0
1,61330,1.0,-14940.0,-5182.0
1,61340,1.0,-13058.0,-4724.0
1,61350,1.0,-14181.0,-3826.0
1,61360,1.0,-12407.0,-5625.0
1,61370,1.0,-9728.0,-2901.0
1,61380,1.0,-9412.0,-2120.0
1,61390,1.0,-7518.0,-2332.0
1,61400,1.0,-10771.0,-3578.0
1,61410,1.0,-10737.0,-5068.0
1,61420,1.0,-9186.0,-4096.0
1,61430,1.0,-8372.0,-5385.0
1,61440,1.0,-10752.0,-4506.0
1,61450,1.0,-10114.0,-3068.0
1,61460,1.0,-11134.0,-3122.0
1,61470,1.0,-10937.0,-4106.0
1,61480,1.0,-9325.0,-1747.0
1,61490,1.0,-12031.0,-69.0
1,61500,1.0,-10455.0,-3974.0
1,61510,1.0,-13002.0,-5903.0
1,61520,1.0,-16494.0,-5773.0
1,61530,1.0,-14975.0,-5350.0
1,61540,1.0,-12208.0,-5160.0
1,61550,1.0,-11610.0,-4677.0
1,61560,1.0,-13504.0,-4277.0
1,61570,1.0,-11215.0,-5637.0
1,61580,1.0,-12223.0,-6875.0
1,61590,1.0,-11034.0,-3318.0
1,61600,1.0,-11267.0,-2659.0
1,61610,1.0,-11433.0,-3827.0
1,61620,1.0,-12656.0,-5741.0
1,61630,1.0,-12193.0,-3112.0
1,61640,1.0,-13235.0,-4719.0
1,61650,1.0,-12343.0,-2659.0
1,61660,1.0,-13517.0,-4000.0
1,61670,1.0,-13020.0,-6295.0
1,61680,1.0,-14708.0,-4143.0
1,61690,1.0,-13534.0,-5063.0
1,61700,1.0,-15549.0,-4025.0
1,61710,1.0,-14317.0,-3081.0
1,61720,1.0,-15540.0,-4098.0
1,61730,1.0,-15321.0,-3221.0
1,61740,1.0,-15114.0,-1137.0
1,61750,1.0,-13940.0,-2716.0
1,61760,1.0,-13387.0,-656.0
1,61770,1.0,-11838.0,-5486.0
1,61780,1.0,-10306.0,-3833.0
1,61790,1.0,-12686.0,-2667.0
1,61800,1.0,-12214.0,-1722.0
1,61810,1.0,-15489.0,-6013.0
1,61820,1.0,-15109.0,-5718.0
1,61830,1.0,-12761.0,-4700.0
1,61840,1.0,-13107.0,-4030.0
1,61850,1.0,-13882.0,-4531.0
1,61860,1.0,-11766.0,-4139.0
1,61870,1.0,-9477.0,-5437.0
1,61880,1.0,-8087.0,-6189.0
1,61890,1.0,-9345.0,-5280.0
1,61900,1.0,-11875.0,-2959.0
1,61910,1.0,-12717.0,-2682.0
1,61920,1.0,-10565.0,-3368.0
1,61930,1.0,-16159.0,-4919.0
1,61940,1.0,-15117.0,-2889.0
1,61950,1.0,-16371.0,-3849.0
1,61960,1.0,-15163.0,-4644.0
1,61970,1.0,-15322.0,-3253.0
1,61980,1.0,-12934.0,-4513.0
1,61990,1.0,-10403.0,-4030.0
1,62000,1.0,-11759.0,-5075.0
1,62010,1.0,-13357.0,-2355.0
1,62020,1.0,-9850.0,-3440.0
1,62030,1.0,-11651.0,-4853.0
1,62040,1.0,-12825.0,-3262.0
1,62050,1.0,-12249.0,-3141.0
1,62060,1.0,-11859.0,-3350.0
1,62070,1.0,-10680.0,-3060.0
1,62080,1.0,-16457.0,-3102.0
1,62090,1.0,-11678.0,-3844.0
1,62100,1.0,-11727.0,-3522.0
1,62110,1.0,-6137.0,-1922.0
1,62120,1.0,-4914.0,-3416.0
1,62130,1.0,-8411.0,-4379.0
1,62140,1.0,-11972.0,-2836.0
1,62150,1.0,-14198.0,-4931.0
1,62160,1.0,-16614.0,-4433.0
1,62170,1.0,-15605.0,-4891.0
1,62180,1.0,-15882.0,-5106.0
1,62190,1.0,-15600.0,-4652.0
1,62200,1.0,-12198.0,-3775.0
1,62210,1.0,-13105.0,-3808.0
1,62220,1.0,-11965.0,-4032.0
1,62230,1.0,-10725.0,-4467.0
1,62240,1.0,-11767.0,-4283.0
1,62250,1.0,-13122.0,-3628.0
1,62260,1.0,-14281.0,-3916.0
1,62270,1.0,-13952.0,-4260.0
1,62280,1.0,-12827.0,-5564.0
1,62290,1.0,-9602.0,-4580.0
1,62300,1.0,-8695.0,-6195.0
1,62310,1.0,-6430.0,-4663.0
1,62320,1.0,-12359.0,-5284.0
1,62330,1.0,-13582.0,-3184.0
1,62340,1.0,-15023.0,-3250.0
1,62350,1.0,-10928.0,-5058.0
1,62360,1.0,-10879.0,-5827.0
1,62370,1.0,-13899.0,-6048.0
1,62380,1.0,-10401.0,-4325.0
1,62390,1.0,-15423.0,-6321.0
1,62400,1.0,-14366.0,-4687.0
1,62410,1.0,-15540.0,-2657.0
1,62420,1.0,-12851.0,-6948.0
1,62430,1.0,-13718.0,-6680.0
1,62440,1.0,-12212.0,-6018.0
1,62450,1.0,-15133.0,-5851.0
1,62460,1.0,-14958.0,-4912.0
1,62470,1.0,-11800.0,-3901.0
1,62480,1.0,-15308.0,-3028.0
1,62490,1.0,-12894.0,-5392.0
1,62500,1.0,-14399.0,-4393.0
1,62510,1.0,-14132.0,-4530.0
1,62520,1.0,-14032.0,-4513.0
1,62530,1.0,-13041.0,-5579.0
1,62540,1.0,-15588.0,-5757.0
1,62550,1.0,-11925.0,-5480.0
1,62560,1.0,-15337.0,-4722.0
1,62570,1.0,-15371.0,-5431.0
1,62580,1.0,-13072.0,-3490.0
1,62590,1.0,-9450.0,-4341.0
1,62600,1.0,-12212.0,-3775.0
1,62610,1.0,-13631.0,-3171.0
1,62620,1.0,-14820.0,-5570.0
1,62630,1.0,-14351.0,-3855.0
1,62640,1.0,-11653.0,-3912.0
1,62650,1.0,-15233.0,-7020.0
1,62660,1.0,-16422.0,-7321.0
1,62670,1.0,-14913.0,-6329.0
1,62680,1.0,-12349.0,-6186.0
1,62690,1.0,-11175.0,-3636.0
1,62700,1.0,-14789.0,-3623.0
1,62710,1.0,-13348.0,-4131.0
1,62720,1.0,-16588.0,-2373.0
1,62730,1.0,-15649.0,-2834.0
1,62740,1.0,-15580.0,-4461.0
1,62750,1.0,-13015.0,-4210.0
1,62760,1.0,-13314.0,-3265.0
1,62770,1.0,-13993.0,-2963.0
1,62780,1.0,-11791.0,-4672.0
1,62790,1.0,-12280.0,-6318.0
1,62800,1.0,-15214.0,-5090.0
1,62810,1.0,-17364.0,-4518.0
1,62820,1.0,-11718.0,-3855.0
1,62830,1.0,-9438.0,-2950.0
1,62840,1.0,-11713.0,-4456.0
1,62850,1.0,-11308.0,-2989.0
1,62860,1.0,-13250.0,-4585.0
1,62870,1.0,-10975.0,-4825.0
1,62880,1.0,-10838.0,-4069.0
1,62890,1.0,-10479.0,-2753.0
1,62900,1.0,-13158.0,-4768.0
1,62910,1.0,-15573.0,-5416.0
1,62920,1.0,-12509.0,-6295.0
1,62930,1.0,-12227.0,-6031.0
1,62940,1.0,-8407.0,-5679.0
1,62950,1.0,-8183.0,-4780.0
1,62960,1.0,-11793.0,-3974.0
1,62970,1.0,-13024.0,-3511.0
1,62980,1.0,-15406.0,-1425.0
1,62990,1.0,-13479.0,-2697.0
1,63000,1.0,-15554.0,-3330.0
1,63010,1.0,-12874.0,-3421.0
1,63020,1.0,-16479.0,-3063.0
1,63030,1.0,-14413.0,-1967.0
1,63040,1.0,-14445.0,-4986.0
1,63050,1.0,-13183.0,-3920.0
1,63060,1.0,-12033.0,-5233.0
1,63070,1.0,-13152.0,-7608.0
1,63080,1.0,-11502.0,-3834.0
1,63090,1.0,-12676.0,-3512.0
1,63100,1.0,-14385.0,-4668.0
1,63110,1.0,-11475.0,-4168.0
1,63120,1.0,-14535.0,-3975.0
1,63130,1.0,-13045.0,-5509.0
1,63140,1.0,-8180.0,-4203.0
1,63150,1.0,-8413.0,-2984.0
1,63160,1.0,-13144.0,-2840.0
1,63170,1.0,-13935.0,-799.0
1,63180,1.0,-13085.0,-2827.0
1,63190,1.0,-17423.0,-3473.0
1,63200,1.0,-15316.0,-3953.0
1,63210,1.0,-14142.0,-3454.0
1,63220,1.0,-14746.0,-3578.0
1,63230,1.0,-12680.0,-4887.0
1,63240,1.0,-14503.0,-4143.0
1,63250,1.0,-13188.0,-4199.0
1,63260,1.0,-17835.0,-4637.0
1,63270,1.0,-15638.0,-5212.0
1,63280,1.0,-12018.0,-5348.0
1,63290,1.0,-11783.0,-3665.0
1,63300,1.0,-15233.0,-1298.0
1,63310,1.0,-15268.0,-1327.0
1,63320,1.0,-14175.0,-5766.0
1,63330,1.0,-10877.0,-4353.0
1,63340,1.0,-10650.0,-5484.0
1,63350,1.0,-9713.0,-6247.0
1,63360,1.0,-8490.0,-5350.0
1,63370,1.0,-12823.0,-5057.0
1,63380,1.0,-12759.0,-4834.0
1,63390,1.0,-10421.0,-5034.0
1,63400,1.0,-11546.0,-4666.0
1,63410,1.0,-14725.0,-5967.0
1,63420,1.0,-12377.0,-5375.0
1,63430,1.0,-15647.0,-3972.0
1,63440,1.0,-13348.0,-4997.0
1,63450,1.0,-15150.0,-5159.0
1,63460,1.0,-14893.0,-3346.0
1,63470,1.0,-15282.0,-3443.0
1,63480,1.0,-11842.0,-2899.0
1,63490,1.0,-15244.0,-4534.0
1,63500,1.0,-13014.0,-4756.0
1,63510,1.0,-13695.0,-2541.0
1,63520,1.0,-10859.0,-2924.0
1,63530,1.0,-9900.0,-3944.0
1,63540,1.0,-14065.0,-3211.0
1,63550,1.0,-14587.0,-4232.0
1,63560,1.0,-12229.0,-3322.0
1,63570,1.0,-13686.0,-4957.0
1,63580,1.0,-14166.0,-4110.0
1,63590,1.0,-12827.0,-4233.0
1,63600,1.0,-12686.0,-4485.0
1,63610,1.0,-14623.0,-2330.0
1,63620,1.0,-15257.0,-5478.0
1,63630,1.0,-16599.0,-5312.0
1,63640,1.0,-15440.0,-4857.0
1,63650,1.0,-16911.0,-3354.0
1,63660,1.0,-12887.0,-3520.0
1,63670,1.0,-15183.0,-3412.0
1,63680,1.0,-11875.0,-5514.0
1,63690,1.0,-12985.0,-3739.0
1,63700,1.0,-15499.0,-4951.0
1,63710,1.0,-12926.0,-4335.0
1,63720,1.0,-11769.0,-4398.0
1,63730,1.0,-9494.0,-3993.0
1,63740,1.0,-13889.0,-4996.0
1,63750,1.0,-12739.0,-3762.0
1,63760,1.0,-10868.0,-4311.0
1,63770,1.0,-17474.0,-4685.0
1,63780,1.0,-16203.0,-3438.0
1,63790,1.0,-14156.0,-3035.0
1,63800,1.0,-17374.0,-5646.0
1,63810,1.0,-16264.0,-3981.0
1,63820,1.0,-12659.0,-5674.0
1,63830,1.0,-12002.0,-4243.0
1,63840,1.0,-9620.0,-2725.0
1,63850,1.0,-9406.0,-2459.0
1,63860,1.0,-12117.0,-1234.0
1,63870,1.0,-13816.0,-3881.0
1,63880,1.0,-12625.0,-5174.0
1,63890,1.0,-13112.0,-5122.0
1,63900,1.0,-13112.0,-4788.0
1,63910,1.0,-10764.0,-5928.0
1,63920,1.0,-16230.0,-4395.0
1,63930,1.0,-15007.0,-3384.0
1,63940,1.0,-17325.0,-3314.0
1,63950,1.0,-15396.0,-2465.0
1,63960,1.0,-15413.0,-2032.0
1,63970,1.0,-15411.0,-2809.0
1,63980,1.0,-14480.0,-4736.0
1,63990,1.0,-14541.0,-3605.0
1,64000,1.0,-15896.0,-2903.0
1,64010,1.0,-15315.0,-3961.0
1,64020,1.0,-14722.0,-1016.0
1,64030,1.0,-14556.0,-2309.0
1,64040,1.0,-15247.0,-5817.0
1,64050,1.0,-14198.0,-4241.0
1,64060,1.0,-12037.0,-4419.0
1,64070,1.0,-7224.0,-512.0
1,64080,1.0,-7428.0,-2847.0
1,64090,1.0,-4813.0,-3682.0
1,64100,1.0,-11850.0,-2777.0
1,64110,1.0,-10735.0,-3037.0
1,64120,1.0,-7676.0,-2827.0
1,64130,1.0,-10927.0,-2933.0
1,64140,1.0,-12090.0,-5337.0
1,64150,1.0,-8519.0,-3656.0
1,64160,1.0,-8568.0,-2700.0
1,64170,1.0,-12139.0,-3902.0
1,64180,1.0,-15016.0,-4478.0
1,64190,1.0,-14273.0,-5147.0
1,64200,1.0,-15173.0,-4957.0
1,64210,1.0,-13191.0,-4851.0
1,64220,1.0,-14365.0,-3721.0
1,64230,1.0,-13410.0,-5576.0
1,64240,1.0,-13590.0,-7012.0
1,64250,1.0,-13606.0,-6440.0
1,64260,1.0,-15540.0,-5976.0
1,64270,1.0,-16548.0,-4889.0
1,64280,1.0,-16763.0,-5196.0
1,64290,1.0,-15604.0,-4872.0
1,64300,1.0,-14712.0,-4192.0
1,64310,1.0,-15580.0,-6106.0
1,64320,1.0,-13777.0,-4957.0
1,64330,1.0,-16573.0,-5863.0
1,64340,1.0,-13894.0,-3566.0
1,64350,1.0,-11892.0,-2360.0
1,64360,1.0,-13247.0,-4486.0
1,64370,1.0,-13115.0,-4904.0
1,64380,1.0,-13066.0,-3654.0
1,64390,1.0,-14157.0,-5816.0
1,64400,1.0,-15617.0,-7478.0
1,64410,1.0,-15476.0,-3670.0
1,64420,1.0,-15165.0,-6744.0
1,64430,1.0,-14182.0,-4929.0
1,64440,1.0,-11908.0,-5074.0
1,64450,1.0,-10776.0,-5582.0
1,64460,1.0,-16100.0,-4866.0
1,64470,1.0,-12656.0,-6350.0
1,64480,1.0,-12951.0,-5706.0
1,64490,1.0,-13034.0,-6333.0
1,64500,1.0,-15722.0,-5851.0
1,64510,1.0,-16506.0,-3921.0
1,64520,1.0,-15717.0,-5513.0
1,64530,1.0,-13247.0,-5141.0
1,64540,1.0,-15218.0,-4589.0
1,64550,1.0,-14141.0,-3372.0
1,64560,1.0,-16205.0,-4929.0
1,64570,1.0,-12164.0,-3407.0
1,64580,1.0,-11882.0,-2992.0
1,64590,1.0,-13365.0,-3892.0
1,64600,1.0,-13084.0,-5029.0
1,64610,1.0,-12149.0,-5121.0
1,64620,1.0,-12373.0,-5599.0
1,64630,1.0,-12024.0,-3996.0
1,64640,1.0,-11117.0,-5271.0
1,64650,1.0,-11497.0,-2912.0
1,64660,1.0,-13558.0,-4001.0
1,64670,1.0,-13558.0,-3652.0
1,64680,1.0,-12535.0,-4176.0
1,64690,1.0,-13256.0,-4102.0
1,64700,1.0,-9796.0,-5000.0
1,64710,1.0,-13169.0,-3731.0
1,64720,1.0,-12234.0,-5299.0
1,64730,1.0,-14133.0,-5426.0
1,64740,1.0,-12763.0,-4126.0
1,64750,1.0,-7945.0,-5824.0
1,64760,1.0,-15220.0,-5037.0
1,64770,1.0,-14046.0,-4765.0
1,64780,1.0,-11698.0,-2803.0
1,64790,1.0,-12935.0,-3076.0
1,64800,1.0,-12649.0,-4723.0
1,64810,1.0,-17523.0,-2682.0
1,64820,1.0,-14497.0,-4263.0
1,64830,1.0,-14627.0,-3835.0
1,64840,1.0,-10975.0,-4309.0
1,64850,1.0,-12992.0,-2076.0
1,64860,1.0,-13131.0,-2783.0
1,64870,1.0,-14099.0,-4779.0
1,64880,1.0,-12876.0,-4532.0
1,64890,1.0,-12742.0,-2929.0
1,64900,1.0,-15240.0,-4150.0
1,64910,1.0,-16925.0,-3967.0
1,64920,1.0,-16560.0,-3817.0
1,64930,1.0,-14163.0,-5227.0
1,64940,1.0,-11825.0,-4489.0
1,64950,1.0,-9306.0,-5623.0
1,64960,1.0,-8254.0,-3015.0
1,64970,1.0,-11594.0,-2258.0
1,64980,1.0,-14935.0,-3248.0
1,64990,1.0,-14935.0,-4668.0
1,65000,1.0,-10132.0,-4552.0
1,65010,1.0,-13818.0,-5084.0
1,65020,1.0,-10976.0,-4353.0
1,65030,1.0,-8530.0,-5085.0
1,65040,1.0,-10805.0,-4600.0
1,65050,1.0,-12028.0,-4458.0
1,65060,1.0,-15026.0,-3960.0
1,65070,1.0,-12024.0,-5848.0
1,65080,1.0,-11677.0,-5118.0
1,65090,1.0,-12078.0,-3476.0
1,65100,1.0,-9316.0,-5235.0
1,65110,1.0,-10894.0,-4617.0
1,65120,1.0,-10068.0,-4471.0
1,65130,1.0,-11043.0,-3102.0
1,65140,1.0,-8661.0,-4385.0
1,65150,1.0,-11031.0,-4524.0
1,65160,1.0,-11129.0,-2452.0
1,65170,1.0,-15605.0,-5414.0
1,65180,1.0,-15872.0,-5434.0
1,65190,1.0,-16779.0,-6101.0
1,65200,1.0,-14332.0,-3687.0
1,65210,1.0,-12076.0,-4838.0
1,65220,1.0,-10336.0,-3841.0
1,65230,1.0,-9005.0,-4015.0
1,65240,1.0,-10277.0,-1599.0
1,65250,1.0,-10627.0,-3696.0
1,65260,1.0,-14838.0,-4951.0
1,65270,1.0,-12333.0,-4132.0
1,65280,1.0,-13961.0,-6195.0
1,65290,1.0,-12904.0,-6954.0
1,65300,1.0,-9450.0,-4032.0
1,65310,1.0,-11896.0,-4684.0
1,65320,1.0,-10952.0,-6786.0
1,65330,1.0,-9631.0,-5369.0
1,65340,1.0,-12111.0,-3001.0
1,65350,1.0,-10899.0,-3863.0
1,65360,1.0,-12029.0,-4754.0
1,65370,1.0,-14987.0,-4684.0
1,65380,1.0,-12949.0,-5538.0
1,65390,1.0,-13891.0,-4407.0
1,65400,1.0,-13008.0,-6358.0
1,65410,1.0,-14332.0,-5086.0
1,65420,1.0,-17591.0,-1295.0
1,65430,1.0,-15250.0,-2532.0
1,65440,1.0,-12181.0,-4150.0
1,65450,1.0,-10990.0,-5205.0
1,65460,1.0,-14721.0,-6117.0
1,65470,1.0,-13047.0,-3774.0
1,65480,1.0,-13612.0,-3086.0
1,65490,1.0,-15338.0,-2112.0
1,65500,1.0,-13274.0,-4618.0
1,65510,1.0,-14247.0,-5110.0
1,65520,1.0,-10610.0,-6106.0
1,65530,1.0,-15573.0,-3897.0
1,65540,1.0,-14408.0,-2834.0
1,65550,1.0,-13472.0,-4351.0
1,65560,1.0,-10970.0,-4378.0
1,65570,1.0,-11036.0,-3233.0
1,65580,1.0,-14257.0,-3326.0
1,65590,1.0,-13872.0,-3129.0
1,65600,1.0,-14081.0,-5189.0
1,65610,1.0,-12809.0,-4913.0
1,65620,1.0,-14117.0,-4462.0
1,65630,1.0,-13119.0,-4221.0
1,65640,1.0,-14516.0,-5182.0
1,65650,1.0,-13291.0,-3437.0
1,65660,1.0,-15688.0,-2495.0
1,65670,1.0,-12110.0,-5703.0
1,65680,1.0,-11941.0,-4280.0
1,65690,1.0,-13164.0,-3643.0
1,65700,1.0,-14430.0,-3853.0
1,65710,1.0,-14308.0,-4709.0
1,65720,1.0,-16490.0,-3790.0
1,65730,1.0,-15316.0,-4195.0
1,65740,1.0,-13000.0,-4517.0
1,65750,1.0,-15480.0,-3373.0
1,65760,1.0,-12110.0,-3767.0
1,65770,1.0,-8977.0,-4325.0
1,65780,1.0,-9553.0,-3916.0
1,65790,1.0,-7254.0,-2330.0
1,65800,1.0,-11803.0,-4688.0
1,65810,1.0,-15257.0,-4751.0
1,65820,1.0,-15430.0,-4812.0
1,65830,1.0,-14448.0,-6705.0
1,65840,1.0,-12382.0,-4760.0
1,65850,1.0,-11918.0,-3770.0
1,65860,1.0,-13374.0,-4735.0
1,65870,1.0,-16697.0,-3608.0
1,65880,1.0,-12506.0,-4650.0
1,65890,1.0,-14911.0,-1449.0
1,65900,1.0,-15720.0,-2439.0
1,65910,1.0,-12149.0,-4593.0
1,65920,1.0,-9519.0,-3563.0
1,65930,1.0,-10800.0,-4755.0
1,65940,1.0,-13945.0,-5083.0
1,65950,1.0,-13557.0,-5961.0
1,65960,1.0,-12383.0,-5400.0
1,65970,1.0,-8521.0,-4197.0
1,65980,1.0,-9354.0,-1994.0
1,65990,1.0,-9254.0,-3522.0
1,66000,1.0,-12629.0,-4669.0
1,66010,1.0,-15688.0,-1768.0
1,66020,1.0,-14454.0,-3486.0
1,66030,1.0,-14156.0,-6175.0
1,66040,1.0,-15781.0,-4158.0
1,66050,1.0,-15389.0,-3696.0
1,66060,1.0,-12806.0,-5093.0
1,66070,1.0,-11984.0,-4711.0
1,66080,1.0,-13784.0,-4976.0
1,66090,1.0,-13948.0,-6187.0
1,66100,1.0,-14357.0,-3436.0
1,66110,1.0,-14149.0,-2571.0
1,66120,1.0,-14142.0,-4280.0
1,66130,1.0,-16536.0,-3934.0
1,66140,1.0,-16330.0,-2592.0
1,66150,1.0,-16323.0,-4925.0
1,66160,1.0,-15259.0,-5768.0
1,66170,1.0,-15442.0,-6296.0
1,66180,1.0,-16499.0,-6235.0
1,66190,1.0,-18531.0,-4738.0
1,66200,1.0,-17846.0,-4288.0
1,66210,1.0,-15414.0,-3461.0
1,66220,1.0,-15282.0,-1926.0
1,66230,1.0,-14332.0,-4164.0
1,66240,1.0,-16812.0,-3755.0
1,66250,1.0,-14430.0,-6402.0
1,66260,1.0,-14207.0,-4400.0
1,66270,1.0,-14112.0,-5962.0
1,66280,1.0,-15434.0,-6419.0
1,66290,1.0,-17801.0,-6073.0
1,66300,1.0,-10721.0,-6406.0
1,66310,1.0,-9389.0,-6968.0
1,66320,1.0,-9389.0,-5110.0
1,66330,1.0,-11992.0,-3219.0
1,66340,1.0,-11467.0,-5184.0
1,66350,1.0,-12641.0,-5529.0
1,66360,1.0,-14081.0,-5328.0
1,66370,1.0,-15103.0,-7259.0
1,66380,1.0,-15088.0,-5131.0
1,66390,1.0,-16531.0,-3637.0
1,66400,1.0,-16788.0,-4683.0
1,66410,1.0,-15291.0,-6288.0
1,66420,1.0,-13173.0,-3754.0
1,66430,1.0,-13499.0,-4905.0
1,66440,1.0,-13440.0,-4042.0
1,66450,1.0,-9461.0,-3646.0
1,66460,1.0,-15267.0,-5526.0
1,66470,1.0,-16441.0,-6052.0
1,66480,1.0,-14375.0,-4296.0
1,66490,1.0,-14497.0,-4628.0
1,66500,1.0,-15291.0,-5810.0
1,66510,1.0,-14472.0,-3059.0
1,66520,1.0,-15727.0,-4338.0
1,66530,1.0,-15092.0,-5445.0
1,66540,1.0,-16183.0,-3638.0
1,66550,1.0,-15638.0,-3815.0
1,66560,1.0,-14225.0,-4466.0
1,66570,1.0,-16639.0,-4239.0
1,66580,1.0,-16291.0,-4588.0
1,66590,1.0,-13762.0,-2691.0
1,66600,1.0,-13026.0,-4470.0
1,66610,1.0,-11622.0,-2331.0
1,66620,1.0,-13630.0,-863.0
1,66630,1.0,-14455.0,-3683.0
1,66640,1.0,-15847.0,-3704.0
1,66650,1.0,-13330.0,-3829.0
1,66660,1.0,-11104.0,-4599.0
1,66670,1.0,-7288.0,-4304.0
1,66680,1.0,-8413.0,-4009.0
1,66690,1.0,-5131.0,-3875.0
1,66700,1.0,-5964.0,-3220.0
1,66710,1.0,-8297.0,-4473.0
1,66720,1.0,-14118.0,-3707.0
1,66730,1.0,-14004.0,-3346.0
1,66740,1.0,-11827.0,-5586.0
1,66750,1.0,-13056.0,-5853.0
1,66760,1.0,-9698.0,-2089.0
1,66770,1.0,-12919.0,-4756.0
1,66780,1.0,-11929.0,-2034.0
1,66790,1.0,-13291.0,-5253.0
1,66800,1.0,-15480.0,-4746.0
1,66810,1.0,-14431.0,-4170.0
1,66820,1.0,-16597.0,-4832.0
1,66830,1.0,-17069.0,-4448.0
1,66840,1.0,-12821.0,-4305.0
1,66850,1.0,-13890.0,-5673.0
1,66860,1.0,-11591.0,-5002.0
1,66870,1.0,-13271.0,-4456.0
1,66880,1.0,-14351.0,-5768.0
1,66890,1.0,-14473.0,-6293.0
1,66900,1.0,-9976.0,-3700.0
1,66910,1.0,-9387.0,-2346.0
1,66920,1.0,-10761.0,-3569.0
1,66930,1.0,-10942.0,-3800.0
1,66940,1.0,-8801.0,-4211.0
1,66950,1.0,-15254.0,-3855.0
1,66960,1.0,-13433.0,-4197.0
1,66970,1.0,-16422.0,-4295.0
1,66980,1.0,-15043.0,-4744.0
1,66990,1.0,-16290.0,-5977.0
1,67000,1.0,-17054.0,-5734.0
1,67010,1.0,-15467.0,-6764.0
1,67020,1.0,-16670.0,-5605.0
1,67030,1.0,-13621.0,-4727.0
1,67040,1.0,-15494.0,-4727.0
1,67050,1.0,-14308.0,-6440.0
1,67060,1.0,-15764.0,-4572.0
1,67070,1.0,-16740.0,-4972.0
1,67080,1.0,-14260.0,-6758.0
1,67090,1.0,-14034.0,-4012.0
1,67100,1.0,-11127.0,-2641.0
1,67110,1.0,-9644.0,-3739.0
1,67120,1.0,-8169.0,-5067.0
1,67130,1.0,-6995.0,-3547.0
1,67140,1.0,-7345.0,-3605.0
1,67150,1.0,-10902.0,-4000.0
1,67160,1.0,-11944.0,-5187.0
1,67170,1.0,-12091.0,-3351.0
1,67180,1.0,-10761.0,-4302.0
1,67190,1.0,-13889.0,-5672.0
1,67200,1.0,-10914.0,-3278.0
1,67210,1.0,-11757.0,-4080.0
1,67220,1.0,-10383.0,-5074.0
1,67230,1.0,-10835.0,-5213.0
1,67240,1.0,-15736.0,-5152.0
1,67250,1.0,-15555.0,-4973.0
1,67260,1.0,-14580.0,-4825.0
1,67270,1.0,-15672.0,-5888.0
1,67280,1.0,-13474.0,-5835.0
1,67290,1.0,-11116.0,-5324.0
1,67300,1.0,-12668.0,-5162.0
1,67310,1.0,-15257.0,-5640.0
1,67320,1.0,-16538.0,-4187.0
1,67330,1.0,-14190.0,-2598.0
1,67340,1.0,-14870.0,-5470.0
1,67350,1.0,-15348.0,-4773.0
1,67360,1.0,-15056.0,-2469.0
1,67370,1.0,-12625.0,-2914.0
1,67380,1.0,-13288.0,-3039.0
1,67390,1.0,-10965.0,-4281.0
1,67400,1.0,-9776.0,-4089.0
1,67410,1.0,-8568.0,-4959.0
1,67420,1.0,-7394.0,-3359.0
1,67430,1.0,-9627.0,-4800.0
1,67440,1.0,-9661.0,-4629.0
1,67450,1.0,-10682.0,-3853.0
1,67460,1.0,-10908.0,-3895.0
1,67470,1.0,-10421.0,-4021.0
1,67480,1.0,-10528.0,-3634.0
1,67490,1.0,-10737.0,-3873.0
1,67500,1.0,-10504.0,-4893.0
1,67510,1.0,-14124.0,-2457.0
1,67520,1.0,-9786.0,-4023.0
1,67530,1.0,-14078.0,-6237.0
1,67540,1.0,-16665.0,-6664.0
1,67550,1.0,-15483.0,-2703.0
1,67560,1.0,-15556.0,-2654.0
1,67570,1.0,-14915.0,-5001.0
1,67580,1.0,-14964.0,-6030.0
1,67590,1.0,-16031.0,-4144.0
1,67600,1.0,-13256.0,-4400.0
1,67610,1.0,-13622.0,-3466.0
1,67620,1.0,-12132.0,-4085.0
1,67630,1.0,-13257.0,-3687.0
1,67640,1.0,-12198.0,-5025.0
1,67650,1.0,-10593.0,-3660.0
1,67660,1.0,-14345.0,-2627.0
1,67670,1.0,-11826.0,-3246.0
1,67680,1.0,-15152.0,-4659.0
1,67690,1.0,-12920.0,-5283.0
